ID,Sensor_ID,Sensor_Name,Latitude,Longitude,Day,Time,Hourly_Counts
1,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,0,129.6153846
2,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,1,83.07692308
3,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,2,48.23076923
4,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,3,35.15384615
5,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,4,30.15384615
6,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,5,34.46153846
7,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,6,127.2307692
8,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,7,356.3846154
9,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,8,864.3846154
10,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,9,1013.153846
11,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,10,1443.384615
12,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,11,2024.153846
13,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,12,3282.615385
14,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,13,3538.076923
15,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,14,2953.615385
16,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,15,2820.307692
17,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,16,2987.615385
18,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,17,3587.307692
19,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,18,3127.692308
20,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,19,2444.153846
21,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,20,1982.769231
22,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,21,1284.076923
23,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,22,720.8461538
24,1,Bourke Street Mall (North),-37.8134944,144.9651532,Friday,23,454.7692308
25,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,0,103.4166667
26,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,1,62.83333333
27,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,2,35.41666667
28,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,3,26.41666667
29,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,4,19.5
30,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,5,39.41666667
31,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,6,111.8333333
32,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,7,312.8333333
33,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,8,751
34,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,9,873.6666667
35,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,10,1328.416667
36,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,11,1982.166667
37,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,12,3103.583333
38,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,13,3297.25
39,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,14,2828.5
40,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,15,2734.083333
41,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,16,2666.083333
42,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,17,2919.833333
43,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,18,2297.166667
44,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,19,1418.25
45,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,20,812.5
46,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,21,524.6666667
47,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,22,334.9166667
48,1,Bourke Street Mall (North),-37.8134944,144.9651532,Monday,23,151.75
49,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,0,255.1538462
50,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,1,177.2307692
51,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,2,114.9230769
52,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,3,85.23076923
53,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,4,46.53846154
54,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,5,46
55,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,6,54.38461538
56,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,7,116.9230769
57,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,8,315
58,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,9,730.3076923
59,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,10,1407.846154
60,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,11,2241.384615
61,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,12,2829.538462
62,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,13,3193.923077
63,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,14,3376.153846
64,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,15,3529.461538
65,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,16,3407.461538
66,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,17,3127.153846
67,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,18,2612.769231
68,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,19,2114.076923
69,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,20,1283.307692
70,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,21,834.9230769
71,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,22,735.0769231
72,1,Bourke Street Mall (North),-37.8134944,144.9651532,Saturday,23,441.9230769
73,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,0,314
74,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,1,204.7692308
75,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,2,138.6923077
76,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,3,112.2307692
77,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,4,57.53846154
78,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,5,41.84615385
79,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,6,46.15384615
80,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,7,81.15384615
81,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,8,190.2307692
82,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,9,590.1538462
83,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,10,1237.615385
84,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,11,1956.230769
85,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,12,2620.615385
86,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,13,2878.307692
87,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,14,3079.230769
88,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,15,3081.230769
89,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,16,2875.846154
90,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,17,2515.230769
91,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,18,2042.461538
92,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,19,1409.923077
93,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,20,843.4615385
94,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,21,542.9230769
95,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,22,352.4615385
96,1,Bourke Street Mall (North),-37.8134944,144.9651532,Sunday,23,199.7692308
97,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,0,90.66666667
98,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,1,48.91666667
99,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,2,26.33333333
100,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,3,19.58333333
101,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,4,10.75
102,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,5,35.75
103,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,6,133.5833333
104,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,7,365
105,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,8,892.9166667
106,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,9,1030.5
107,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,10,1417.5
108,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,11,2070.25
109,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,12,3251.166667
110,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,13,3438.583333
111,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,14,2889.25
112,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,15,2925.416667
113,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,16,2984.5
114,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,17,3498.416667
115,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,18,2936.333333
116,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,19,2162.25
117,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,20,1681.083333
118,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,21,1006.25
119,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,22,499.8333333
120,1,Bourke Street Mall (North),-37.8134944,144.9651532,Thursday,23,260.4166667
121,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,0,142.6153846
122,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,1,114
123,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,2,52.07692308
124,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,3,43.53846154
125,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,4,24.30769231
126,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,5,44.23076923
127,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,6,106.9230769
128,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,7,339.4615385
129,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,8,853.6153846
130,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,9,871.6923077
131,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,10,1234.615385
132,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,11,1773.538462
133,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,12,2915.538462
134,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,13,3165.538462
135,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,14,2589.384615
136,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,15,2521
137,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,16,2633.076923
138,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,17,3043.615385
139,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,18,2483.153846
140,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,19,1526.384615
141,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,20,912.1538462
142,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,21,599.3846154
143,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,22,352.5384615
144,1,Bourke Street Mall (North),-37.8134944,144.9651532,Tuesday,23,176.2307692
145,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,0,82.07692308
146,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,1,43.61538462
147,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,2,25.61538462
148,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,3,17.23076923
149,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,4,12.23076923
150,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,5,36.69230769
151,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,6,122.2307692
152,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,7,352.8461538
153,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,8,867.8461538
154,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,9,964.6923077
155,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,10,1371.692308
156,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,11,1979.769231
157,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,12,3245.538462
158,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,13,3398.846154
159,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,14,2811
160,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,15,2799.538462
161,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,16,2859.846154
162,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,17,3219.153846
163,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,18,2616.538462
164,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,19,1569.538462
165,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,20,927.7692308
166,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,21,599.3846154
167,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,22,402.6923077
168,1,Bourke Street Mall (North),-37.8134944,144.9651532,Wednesday,23,187.1538462
169,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,0,96
170,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,1,54.23076923
171,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,2,34.46153846
172,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,3,25.38461538
173,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,4,22.84615385
174,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,5,28.15384615
175,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,6,75.69230769
176,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,7,234.2307692
177,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,8,597.7692308
178,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,9,799.0769231
179,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,10,1241.384615
180,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,11,1746.538462
181,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,12,2784.307692
182,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,13,3010.846154
183,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,14,2287.538462
184,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,15,2175.923077
185,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,16,2335
186,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,17,2560.076923
187,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,18,2037.384615
188,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,19,1484.230769
189,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,20,1139.384615
190,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,21,613.7692308
191,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,22,385.8461538
192,2,Bourke Street Mall (South),-37.81380667,144.9651672,Friday,23,313.1538462
193,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,0,65
194,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,1,43.16666667
195,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,2,24.5
196,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,3,19.58333333
197,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,4,25.66666667
198,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,5,27.25
199,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,6,70.91666667
200,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,7,201.5833333
201,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,8,515.5
202,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,9,679.9166667
203,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,10,1151.333333
204,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,11,1608.75
205,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,12,2721.666667
206,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,13,2859.916667
207,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,14,2221.166667
208,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,15,2046.833333
209,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,16,2008.833333
210,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,17,1926
211,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,18,1382.5
212,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,19,687.25
213,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,20,424.9166667
214,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,21,284.8333333
215,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,22,181.75
216,2,Bourke Street Mall (South),-37.81380667,144.9651672,Monday,23,87.66666667
217,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,0,180.4615385
218,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,1,132.1538462
219,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,2,92
220,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,3,65.76923077
221,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,4,41.46153846
222,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,5,43.92307692
223,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,6,65.69230769
224,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,7,90
225,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,8,224.0769231
226,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,9,593.0769231
227,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,10,1189
228,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,11,1816.076923
229,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,12,2198.230769
230,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,13,2402
231,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,14,2600.923077
232,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,15,2700.538462
233,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,16,2553.384615
234,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,17,2132.923077
235,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,18,1546.076923
236,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,19,968.1538462
237,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,20,615.0769231
238,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,21,415
239,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,22,409.2307692
240,2,Bourke Street Mall (South),-37.81380667,144.9651672,Saturday,23,285.7692308
241,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,0,192.6153846
242,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,1,154.0769231
243,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,2,105.8461538
244,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,3,85.46153846
245,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,4,51.69230769
246,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,5,38.30769231
247,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,6,39.15384615
248,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,7,62
249,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,8,143.9230769
250,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,9,430.4615385
251,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,10,972.5384615
252,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,11,1499.538462
253,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,12,1862.076923
254,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,13,2093.230769
255,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,14,2265.076923
256,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,15,2231.846154
257,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,16,2064.230769
258,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,17,1638.615385
259,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,18,1128.769231
260,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,19,664.6923077
261,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,20,452.3846154
262,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,21,313.5384615
263,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,22,218.7692308
264,2,Bourke Street Mall (South),-37.81380667,144.9651672,Sunday,23,128.5384615
265,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,0,57.23076923
266,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,1,35.15384615
267,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,2,18.15384615
268,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,3,12.61538462
269,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,4,16.69230769
270,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,5,25.30769231
271,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,6,87.53846154
272,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,7,240.6923077
273,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,8,598.1538462
274,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,9,758.6923077
275,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,10,1149.692308
276,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,11,1669.615385
277,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,12,2880.461538
278,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,13,3073.384615
279,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,14,2343.692308
280,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,15,2272.461538
281,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,16,2193.076923
282,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,17,2355.923077
283,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,18,1803.692308
284,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,19,1176.923077
285,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,20,850.6153846
286,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,21,426.9230769
287,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,22,254.6923077
288,2,Bourke Street Mall (South),-37.81380667,144.9651672,Thursday,23,126.3846154
289,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,0,102.1538462
290,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,1,77.84615385
291,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,2,35.92307692
292,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,3,28.30769231
293,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,4,23
294,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,5,30.76923077
295,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,6,76.69230769
296,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,7,242.3846154
297,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,8,591.3076923
298,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,9,694.0769231
299,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,10,1072.153846
300,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,11,1507.461538
301,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,12,2682.153846
302,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,13,2887.307692
303,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,14,2152.692308
304,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,15,2096.615385
305,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,16,2049.307692
306,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,17,2088
307,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,18,1507.538462
308,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,19,719.6153846
309,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,20,455.6153846
310,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,21,301.8461538
311,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,22,182.7692308
312,2,Bourke Street Mall (South),-37.81380667,144.9651672,Tuesday,23,101
313,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,0,48.46153846
314,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,1,29.38461538
315,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,2,18
316,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,3,12.15384615
317,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,4,19.07692308
318,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,5,25.53846154
319,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,6,85.07692308
320,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,7,241.3076923
321,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,8,599.2307692
322,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,9,738
323,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,10,1156.615385
324,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,11,1675.846154
325,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,12,2926.615385
326,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,13,3087.769231
327,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,14,2332.923077
328,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,15,2236.615385
329,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,16,2214.846154
330,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,17,2230.846154
331,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,18,1593.769231
332,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,19,771.0769231
333,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,20,453.6153846
334,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,21,321.6153846
335,2,Bourke Street Mall (South),-37.81380667,144.9651672,Wednesday,22,220.2307692
